time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
1.72971,173490,0,4940.00012986362,5980.00013269484,5409.214748577769,1040.0000028312206,760.000002628658,193.2912723809728,6600,58.611994657068365,0.3032314596260996,74.46728834107165,0.3852594451046827,60.21198938283277,0.3115090952692177,2.4549541215715945e-10,0.06563158214654365,0.0015912620216611817,0.102410221651352,0.03012731603221991
1.73471,173990,0,5099.999951198697,6100.00011511147,5568.464383566259,1000.0001639127731,760.000002628658,193.04263400504084,6400,58.68604077330026,0.3040055948043468,74.16345808722956,0.384181755856548,60.19313514451103,0.31181264933910524,2.0266617954331413e-10,0.06586353696931035,0.0014817468735872409,0.1038647479458828,0.03128216243442811
1.73971,174490,0,5300.000077113509,6259.9999364465475,5727.254491806835,959.9998593330383,760.000002628658,193.05592734683114,6200,58.634914801460326,0.30371983708182565,74.14109506344573,0.3840394650522638,60.279917481925104,0.3122406978659107,7.657975612666364e-10,0.06505209960723403,0.0014243591683719854,0.10129994984358393,0.022282964091611235
1.74471,174990,0,5420.000059530139,6419.999990612268,5884.586258793926,999.9999310821295,760.000002628658,193.02712842195533,6400,58.54752347221286,0.3033124097677533,74.16099936719964,0.3841998789159027,60.31860558254281,0.31248771131634384,4.797117913175209e-10,0.06562333528245631,0.0014174777691922642,0.10142208942344155,0.024239620994256972
1.74971,175490,0,5579.999880865216,6580.000044777989,6041.494443105061,1000.0001639127731,760.000002628658,192.80556758101423,6400,58.604088403148644,0.3039543366844114,74.20491887180978,0.38486917054731784,59.9965603060558,0.3111764927682707,3.8316759018315945e-10,0.06687300243472459,0.0013648202467770984,0.09978723535203443,0.02716100030530888
1.79471,179990,0,3299.9999821186066,4539.999878033996,3967.3402530685303,1239.999895915389,680.000004649628,183.033010788658,7600,70.42031974068344,0.3847410881635739,58.37365021094026,0.31892416542468577,54.23904083703429,0.2963347464117403,2.391997745255502e-10,0.06801001053014266,0.0015500761446276435,-0.01917069783574099,0.02304396584730961
1.79971,180490,0,3619.9999740347266,4699.999932199717,4141.320083477788,1079.99995816499,720.000003639143,183.1910643192214,6600,70.48909799374705,0.38478458682305366,58.657191125908454,0.3201967920427319,54.0447751995659,0.2950186211342145,1.0743261303446852e-11,0.06592750499181481,0.001453571025512746,-0.008579892998516137,0.019672464704424075
1.80471,180990,0,3780.0000282004476,4859.9999863654375,4309.234121287976,1079.99995816499,720.000003639143,182.6842255430844,6800,70.16377083991581,0.38407131557928803,58.70016069878972,0.32132035770623135,53.820294004378866,0.29460832671448056,5.729894798031449e-10,0.06869374275450671,0.0016530774294995654,-0.007625202360264538,0.03607202460890052
1.80971,181490,0,3939.9999659508467,5020.000040531158,4475.539184673013,1080.0000745803118,720.000003639143,182.10484932024536,6800,69.91873031796096,0.38394765751132476,58.39641452825616,0.32067468135108024,53.789704474028255,0.2953776611375951,7.403117606479015e-10,0.07134185008474417,0.001643028138864057,-0.006130891687987472,0.037488273306102216
1.81471,181990,0,4100.000020116568,5180.000094696879,4641.404687138672,1080.0000745803118,720.000003639143,181.57902598244007,6800,70.23773505476778,0.3868163444249351,57.922382199358005,0.3189926913968549,53.41890872831428,0.29419096417820995,8.764729830106193e-10,0.07387599989975724,0.001749802491751233,-0.010180661169950034,0.03954578912280915
1.81971,182490,0,4260.000074282289,5339.999916031957,4807.352661809423,1079.9998417496681,760.000002628658,180.68552698523771,6800,70.44599222637623,0.3898817653067021,57.29752147009239,0.3171118485587044,52.94201328876908,0.29300638613459357,9.15970184386891e-11,0.07820685677383613,0.0018443495586384065,-0.023469981134875084,0.06139183699563955
1.82471,182990,0,4419.999895617366,5499.999970197678,4973.093685933522,1080.0000745803118,760.000002628658,181.1709765210344,6800,70.89208727859813,0.3912993606366491,57.49174973771886,0.3173342156768909,52.78713950471739,0.2913664236864599,1.8099386542271942e-10,0.07563057261976677,0.0018310436865100225,-0.02858893659297712,0.07197983366556249
1.82971,183490,0,4620.000021532178,5660.000024363399,5136.521185213502,1040.0000028312206,760.000002628658,181.1011872424817,6600,71.10458061756813,0.3926234924256135,57.459755424589005,0.31727983841240337,52.53685120032455,0.290096669161983,4.666311747680173e-10,0.07553187974131562,0.0018341176920969018,-0.035591792358832974,0.08156390037533168
1.83471,183990,0,4780.000075697899,5820.0000785291195,5298.157133880056,1040.0000028312206,760.000002628658,181.50875493796215,6400,71.46742737816598,0.3937409377448092,57.64365265638063,0.3175805634063362,52.39767490341551,0.2886784988488545,2.96891962576541e-10,0.07274792314080011,0.0016872083551223392,-0.0338717186291595,0.0904555246020588
1.83971,184490,0,4940.00012986362,5980.00013269484,5458.781535011805,1040.0000028312206,760.000002628658,181.690748526984,6600,71.7575406097872,0.39494328242656807,57.599567053007064,0.31701981262107354,52.333640864189746,0.2880369049523584,7.314723838449897e-10,0.0721492823206607,0.001735392536909121,-0.03698666110533161,0.10705863005480687
1.84471,184990,0,5099.999951198697,6139.999954029918,5621.33446505771,1040.0000028312206,760.000002628658,181.4201416366672,6600,71.89719274528028,0.3963021530942791,57.5255624267924,0.3170847619665058,51.99738646459455,0.28661308493921517,5.189829622570073e-10,0.07324261576715123,0.001714974353499035,-0.03236029539687285,0.12232858712469807
1.84971,185490,0,5300.000077113509,6300.000008195639,5785.513338173543,999.9999310821295,760.000002628658,181.39981184265054,6400,72.23952627804458,0.3982337442593735,57.53033266475992,0.31714659502879067,51.62995289984603,0.2846196607118357,2.964784658056307e-10,0.07210533872985408,0.0015693407802215632,-0.03139168023121158,0.1415499767196126
1.85471,185990,0,5459.9998984485865,6460.00006236136,5948.839577968883,1000.0001639127731,760.000002628658,181.54613696489037,6400,72.56321202423115,0.3996957095168834,57.38398025531815,0.31608483228930273,51.59894468534109,0.284219458193814,1.7151434400484098e-10,0.07092852304275148,0.0015614548625500282,-0.036910479049402645,0.1621064701710047
