time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
0.9,90019,0,4979.999968782067,6180.000025779009,5569.905158433854,1200.0000569969416,680.0000192015432,616.540387196405,740,176.06383015416145,0.28556739154555105,225.10401092545146,0.36510829720185445,215.37254611679214,0.3493243112525945,7.900093808893319e-10,0.05364260096389833,0.0005579509282285218,0.041711376096706776,-0.07724993854751822
0.9025,90269,0,5060.00011228025,6259.9999364465475,5642.328519667803,1199.999824166298,680.0000192015432,618.7178199108282,740,176.94496076804228,0.2859865274181762,225.75472809101893,0.36487510271411855,216.018131051767,0.34913836986770524,3.732946085432463e-10,0.05009013237693749,0.00042764584475830046,0.044973978358508304,-0.07342952479614007
0.905,90519,0,5140.000022947788,6340.00007994473,5714.340496459295,1200.0000569969416,680.0000192015432,618.2752694998849,740,177.25680313997873,0.28669560612275424,225.54024105542462,0.3647893619258964,215.47822530448153,0.3485150319513494,1.360644116769563e-09,0.05072989660699992,0.0003061413205853352,0.046414779071272005,-0.07203481410553975
0.9075,90769,0,5180.000094696879,6379.999918863177,5785.180964689252,1199.999824166298,680.0000192015432,619.3347079688206,740,177.9046055491758,0.2872511474976664,225.694950492654,0.3644151499806083,215.73515192699077,0.3483337025217253,4.465037465023408e-10,0.04934778973010707,0.0002837520590397086,0.04900126414433292,-0.07139363409977212
0.91,91019,0,5260.000005364418,6460.00006236136,5856.687947993831,1200.0000569969416,680.0000192015432,619.1920878642578,740,178.42556987913866,0.28815867220553687,225.69252116005967,0.364495163267553,215.07399682505948,0.34734616452691014,3.63612944867839e-10,0.04965317050946693,0.00037032233049405093,0.04709629123886311,-0.06356317278676621
0.9125,91269,0,5339.999916031957,6539.999973028898,5927.750855421221,1200.0000569969416,680.0000192015432,618.4016231461576,740,178.21981957834788,0.2881942946262709,225.8331753713768,0.36518852299002086,214.34862819643294,0.34661718238370826,1.6376884119236916e-09,0.05038755860281558,0.00037121645551045315,0.050446023466484136,-0.05700319727935077
0.915,91519,0,5379.999987781048,6619.999883696437,5997.991501995681,1239.999895915389,680.0000192015432,618.7327706739047,760,179.38485767979003,0.2899229945173416,225.95158502049728,0.3651844475190764,213.3963279736174,0.34489255796358204,1.5361288693357416e-10,0.050574327177720535,0.0004273686194670193,0.04909387494329348,-0.05850214213003124
0.9175,91769,0,5459.9998984485865,6700.000027194619,6069.0121268444655,1240.0001287460327,680.0000192015432,617.3154789670251,740,179.0222319868902,0.2900012037385717,225.7756634719757,0.3657378944227573,212.51758350815925,0.34426090183867103,1.1661781730184916e-09,0.05153067503870574,0.00046973984548106325,0.0433977910786591,-0.06136701582388643
1.0725,107269,0,3700.000001117587,5219.999933615327,4624.109926069218,1519.9999324977398,680.000004649628,498.2086103495408,900,154.65036657178183,0.3104128739631374,199.66845708563426,0.40077279464429133,143.8897866921247,0.2888143313925713,6.86908330553039e-10,0.061200052216625674,0.0012044032158618052,0.06343551086165233,0.014218939487930848
1.075,107519,0,3859.999938867986,5300.000077113509,4727.674583751142,1440.000138245523,680.000004649628,497.90751689308905,860,154.8513238614844,0.3110041897494272,199.04497215738138,0.39976293870678886,144.0112208742232,0.28923287154378385,8.596517934620021e-10,0.055653941263155475,0.001120105406027468,0.06292872372415054,0.0290452983973008
1.0775,107769,0,4020.000109449029,5339.999916031957,4820.342645709721,1319.9998065829277,720.000003639143,496.6669432562092,780,154.1788003132029,0.31042694185038333,197.65412642856901,0.3979611067584333,144.83401651443728,0.29161195139118334,1.0962261184504714e-09,0.05668161474166364,0.0011030031474546398,0.06415625665745622,0.029911365810307844
1.08,108019,0,4179.999930784106,5420.000059530139,4901.628911020763,1240.0001287460327,720.000003639143,499.5736974542943,760,155.16793738787058,0.3106006945092757,199.45581611729688,0.39925203655371583,144.94994394912692,0.29014726893700865,4.542695866826357e-10,0.051443742794549385,0.001046040637629251,0.07004096981334385,0.024762365959629884
1.0825,108269,0,4299.999913200736,5499.999970197678,4978.889480630956,1200.0000569969416,680.0000192015432,500.0584767029563,740,155.02397883370733,0.31001170074314,200.93434398450992,0.40182169355338926,144.10015388473906,0.2881666057034708,5.850363370734164e-10,0.05077918949438203,0.0009972186724458646,0.06270181918970097,0.027547481764736426
1.085,108519,0,4500.000039115548,5579.999880865216,5052.115644999278,1079.9998417496681,680.0000192015432,498.3474524426423,680,155.06570734638882,0.31115982751860505,199.84868508475216,0.4010227886290919,143.43306001150125,0.28781738385230293,1.2250543591205974e-10,0.05271614705204744,0.0008084162420665582,0.06628649592916186,0.026023072133158576
1.0875,108769,0,4579.999949783087,5619.999952614307,5123.209499788097,1040.0000028312206,680.0000192015432,496.7176738055078,660,153.36744903976646,0.30876181204661185,200.03139768694862,0.4027064230560717,143.31882707879268,0.2885317648973164,2.413373651202221e-09,0.05631295871193566,0.0006596993027780758,0.07622633310789373,0.020449179785358484
1.09,109019,0,4659.999860450625,5699.999863281846,5195.185094578085,1040.0000028312206,680.0000192015432,500.1344374209463,640,154.86190569598358,0.30964055683620423,201.66386702594235,0.4032193185213692,143.6086646990205,0.2871401246424267,1.1053930456899338e-09,0.05006642890081651,0.0005197602428523555,0.08407512857930677,0.017999507359688582
1.0925,109269,0,4780.000075697899,5780.000006780028,5269.0123074742905,999.9999310821295,680.0000192015432,499.9932328105364,620,154.37096979730433,0.30874611828156573,202.2144427396639,0.404434359247197,143.40782027356818,0.28681952247123715,3.767484602504975e-09,0.04756776186396282,0.0004527511701611138,0.07410046568118706,0.023103660240042012
1.095,109519,0,4900.000058114529,5860.000150278211,5339.9980635624115,960.000092163682,680.0000192015432,495.5998466429534,620,152.3960710068354,0.3074982206696012,201.17031861145466,0.40591279431202976,142.03345702466336,0.28658898501836905,1.242328736008423e-09,0.055168789756077564,0.0004771942325146825,0.07744000466218348,0.02200688717569671
1.0975,109769,0,4940.00012986362,5899.999989196658,5409.40446489612,959.9998593330383,680.0000192015432,497.64869706265563,620,154.080898274977,0.30961780706838204,201.871206580332,0.40565002535295647,141.69659220734667,0.2847321675786616,1.8200447868314932e-09,0.051956166697715536,0.0005442412144941036,0.08896470115403549,0.01904710864739334
1.1,110019,0,5020.000040531158,5980.00013269484,5480.528179082246,960.000092163682,680.0000192015432,496.75820892409894,620,153.42527881286117,0.3088530316291229,201.44313401476376,0.4055154608336685,141.88979609647396,0.28563150753720845,8.571139675764733e-10,0.05272695049522573,0.0004777114440073842,0.09262635233278488,0.021224978610549283
1.1025,110269,0,5060.00011228025,6060.000043362379,5550.157153593532,999.9999310821295,680.0000192015432,498.2625594624174,640,153.8243779832422,0.308721526556612,202.34174568176408,0.40609462187982476,142.09643579741115,0.28518385156356324,9.452989684913537e-10,0.050534842520153715,0.000550226096674723,0.09215514725523,0.02437648868088782
