time_s,vtk_index,droplet_in_frame,x_min_um,x_max_um,x_centroid_um,L_um,w_um,V_nL,n_cells,V1_nL,c1,V2_nL,c2,V3_nL,c3,dye_closure_err,dye_outside_frac,dye_dry_frac,core_bias_strict,asym_strict
0.775,77519,0,4699.999932199717,5940.000060945749,5309.723393978303,1240.0001287460327,600.0000212225132,541.8608514886198,760,177.31264275962744,0.3272291073852405,201.3547184119995,0.3715985715868392,163.19349031699278,0.30117232102792024,3.5571622338249264e-10,0.07023769864459291,0.0008268499446964615,0.07313809549803946,-0.030297891836688073
0.7775,77769,0,4780.000075697899,5980.00013269484,5387.874729537253,1200.0000569969416,640.0000202120282,539.6836674655005,720,176.85398446721612,0.32769934524379796,199.9089604733307,0.3704187703366249,162.92072252495376,0.3018818844195772,1.6908985044666202e-09,0.07109166214882262,0.0005791731907146779,0.06799900902951955,-0.025341257213813417
0.78,78019,0,4900.000058114529,6060.000043362379,5464.695969147076,1159.9999852478504,640.0000202120282,541.228293365936,720,179.2488054006876,0.33118890419775904,198.91618755715612,0.3675273262602046,163.06330040809235,0.30128376954203645,7.195464690046449e-10,0.06816609751310117,0.0005200116796141358,0.07399446411053007,-0.0346816929976968
0.7825,78269,0,4979.999968782067,6139.999954029918,5540.472216879588,1159.9999852478504,640.0000202120282,544.409107918169,720,180.16321791240196,0.33093351175065683,200.464166139495,0.36822338793352277,163.78172386627196,0.3008431003158203,1.9173451148697344e-09,0.06245666487902644,0.000519090234985524,0.07041145439201929,-0.028041840681219454
0.785,78519,0,5060.00011228025,6180.000025779009,5614.317575924055,1119.9999134987593,640.0000202120282,539.2885743701916,700,177.86913184391244,0.32982180653769083,198.94974206814481,0.3689114724903793,162.46970045813435,0.30126672097192986,4.53701612833187e-10,0.06974121661391984,0.0004760951977347123,0.06617294393511874,-0.03204490912912433
0.7875,78769,0,5140.000022947788,6259.9999364465475,5688.6792239925235,1119.9999134987593,640.0000202120282,539.3062726228237,700,178.4226888719481,0.33083740710861737,198.52038954905476,0.3681032460156357,162.36319420182073,0.3010593468757468,1.9754190751900546e-09,0.06968789307391163,0.0004625414303923283,0.0700896932702385,-0.031047621046828067
0.79,79019,0,5219.999933615327,6340.00007994473,5762.409846971012,1120.000146329403,680.0000192015432,538.9095479008286,700,177.95279916804031,0.33020903018179154,198.14807860424764,0.3676833698272337,162.80867012854057,0.30210759999097475,2.05437521615286e-09,0.07046633208986536,0.0003260700828774008,0.0672309523874361,-0.029680868134579375
0.7925,79269,0,5260.000005364418,6419.999990612268,5835.0413759211815,1159.9999852478504,680.0000192015432,540.0445458627311,720,178.71433748414282,0.3309251780307185,198.2186202239011,0.3670412408429072,163.11158815468715,0.3020335811263743,1.618567607433502e-09,0.0694667731857205,0.00034367477188590776,0.06708583049223699,-0.031411311703347045
0.795,79519,0,5339.999916031957,6499.999901279807,5908.093815649141,1159.9999852478504,680.0000192015432,540.3146723163867,720,178.5366033752675,0.3304307888028693,198.71269649716515,0.3677721644042398,163.0653724439541,0.30179704679289093,6.007297307508941e-10,0.06891841990137174,0.0002463773029942254,0.06517831754498737,-0.02972712333393024
0.7975,79769,0,5420.000059530139,6539.999973028898,5980.093500467771,1119.9999134987593,680.0000192015432,539.1263144484033,700,178.4333444952171,0.33096760390517715,198.04032598883362,0.36733567010442586,162.65264396435256,0.30169672599039704,6.920851602494856e-10,0.06933966836110433,0.00015653173767671307,0.06120693499445745,-0.03112040722478382
